# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Sun May  2 15:39:49 CEST 2021
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Age = 1.000000E+07 yr
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0105 -0.15350 7.00000 0.2368293256 1.8057019711    0.237 -1.428  3.4795  4.111    0 8.340 9.429 11.112 8.195
0.0105 -0.15350 7.00000 0.2520240545 1.8454365730    0.252 -1.390  3.4839  4.117    0 8.244 9.299 10.929 8.079
0.0105 -0.15350 7.00000 0.2772487402 1.9049662352    0.277 -1.329  3.4905  4.124    0 8.093 9.099 10.657 7.899
0.0105 -0.15350 7.00000 0.3000000119 1.9529139996    0.300 -1.279  3.4961  4.131    0 7.968 8.932 10.431 7.750
0.0105 -0.15350 7.00000 0.3282099664 2.0061864853    0.328 -1.223  3.5023  4.139    0 7.828 8.749 10.186 7.585
0.0105 -0.15350 7.00000 0.3500000238 2.0434176922    0.350 -1.184  3.5068  4.145    0 7.730 8.619 10.016 7.469
0.0105 -0.15350 7.00000 0.3570091128 2.0547580719    0.357 -1.172  3.5083  4.148    0 7.700 8.579 9.962 7.433
0.0105 -0.15350 7.00000 0.4000000358 2.1185026169    0.400 -1.099  3.5170  4.159    0 7.517 8.335 9.645 7.216
0.0105 -0.15350 7.00000 0.4354273677 2.1646816730    0.435 -1.046  3.5235  4.169    0 7.386 8.162 9.421 7.061
0.0105 -0.15350 7.00000 0.4500000179 2.1822810173    0.450 -1.026  3.5261  4.173    0 7.334 8.092 9.332 6.999
0.0105 -0.15350 7.00000 0.4804959893 2.2168228626    0.480 -0.987  3.5313  4.183    0 7.237 7.961 9.163 6.883
0.0105 -0.15350 7.00000 0.5000000000 2.2374541759    0.500 -0.961  3.5345  4.189    0 7.174 7.877 9.056 6.809
0.0105 -0.15350 7.00000 0.5082892776 2.2458393574    0.508 -0.952  3.5362  4.193    0 7.150 7.843 9.011 6.780
0.0105 -0.15350 7.00000 0.5319023132 2.2680864334    0.532 -0.923  3.5402  4.200    0 7.079 7.746 8.885 6.695
0.0105 -0.15350 7.00000 0.5500000119 2.2836582661    0.550 -0.903  3.5428  4.204    0 7.028 7.680 8.801 6.636
0.0105 -0.15350 7.00000 0.5749619603 2.3032979965    0.575 -0.873  3.5477  4.213    0 6.952 7.575 8.668 6.545
0.0105 -0.15350 7.00000 0.6000000238 2.3211214542    0.600 -0.844  3.5518  4.219    0 6.879 7.479 8.548 6.460
0.0105 -0.15350 7.00000 0.6018046141 2.3223402500    0.602 -0.842  3.5522  4.220    0 6.874 7.471 8.538 6.453
0.0105 -0.15350 7.00000 0.6369588375 2.3445093632    0.637 -0.800  3.5594  4.231    0 6.769 7.327 8.355 6.328
0.0105 -0.15350 7.00000 0.6499999166 2.3520352840    0.650 -0.784  3.5618  4.234    0 6.730 7.276 8.290 6.283
0.0105 -0.15350 7.00000 0.6714442372 2.3636832237    0.671 -0.754  3.5672  4.240    0 6.656 7.175 8.163 6.196
0.0105 -0.15350 7.00000 0.7000000477 2.3779268265    0.700 -0.716  3.5737  4.246    0 6.561 7.068 8.045 6.093
0.0105 -0.15350 7.00000 0.7500000000 2.3998889923    0.750 -0.561  3.6267  4.333    0 6.173 6.431 7.103 5.637
0.0105 -0.15350 7.00000 0.7838447094 2.4129405022    0.784 -0.527  3.6306  4.333    0 6.087 6.328 6.986 5.545
0.0105 -0.15350 7.00000 0.7981413603 2.4180727005    0.798 -0.510  3.6323  4.331    0 6.045 6.279 6.931 5.500
0.0105 -0.15350 7.00000 0.8462826610 2.4338982105    0.846 -0.456  3.6391  4.329    0 5.909 6.114 6.741 5.354
0.0105 -0.15350 7.00000 0.8604694009 2.4381752014    0.860 -0.439  3.6414  4.329    0 5.867 6.062 6.681 5.308
0.0105 -0.15350 7.00000 0.8944239616 2.4477808475    0.894 -0.393  3.6476  4.324    0 5.752 5.921 6.519 5.183
0.0105 -0.15350 7.00000 0.9425652623 2.4600453377    0.942 -0.327  3.6571  4.319    0 5.588 5.718 6.285 5.004
0.0105 -0.15350 7.00000 0.9907065630 2.4709491730    0.990 -0.265  3.6670  4.319    0 5.433 5.526 6.064 4.836
0.0105 -0.15350 7.00000 0.9957681298 2.4720253944    0.996 -0.258  3.6682  4.319    0 5.415 5.504 6.039 4.817
0.0105 -0.15350 7.00000 1.0388479233 2.4806990623    1.038 -0.188  3.6794  4.311    0 5.239 5.291 5.793 4.629
0.0105 -0.15350 7.00000 1.0447371006 2.4818210602    1.044 -0.178  3.6809  4.310    0 5.215 5.262 5.760 4.604
0.0105 -0.15350 7.00000 1.0869891644 2.4894626141    1.086 -0.107  3.6922  4.302    0 5.038 5.051 5.520 4.419
0.0105 -0.15350 7.00000 1.1033953428 2.4922490120    1.102 -0.080  3.6966  4.299    0 4.971 4.971 5.429 4.349
0.0105 -0.15350 7.00000 1.1351304054 2.4973769188    1.134 -0.021  3.7058  4.289    0 4.823 4.803 5.239 4.201
0.0105 -0.15350 7.00000 1.1699366570 2.5026347637    1.169  0.043  3.7157  4.277    0 4.662 4.621 5.034 4.041
0.0105 -0.15350 7.00000 1.1832718849 2.5045552254    1.183  0.069  3.7196  4.272    0 4.597 4.549 4.953 3.977
0.0105 -0.15350 7.00000 1.2242698669 2.5101592541    1.224  0.154  3.7319  4.251    0 4.384 4.316 4.694 3.771
0.0105 -0.15350 7.00000 1.2314131260 2.5110919476    1.231  0.170  3.7341  4.247    0 4.346 4.274 4.647 3.734
0.0105 -0.15350 7.00000 1.2617213726 2.5149142742    1.261  0.240  3.7435  4.225    0 4.171 4.089 4.441 3.568
0.0105 -0.15350 7.00000 1.2795543671 2.5170662403    1.279  0.284  3.7492  4.209    0 4.060 3.972 4.312 3.463
0.0105 -0.15350 7.00000 1.2983037233 2.5192553997    1.298  0.333  3.7551  4.191    0 3.939 3.846 4.174 3.350
0.0105 -0.15350 7.00000 1.3270457983 2.5224740505    1.327  0.414  3.7646  4.158    0 3.736 3.636 3.945 3.162
0.0105 -0.15350 7.00000 1.3276958466 2.5225448608    1.328  0.415  3.7648  4.157    0 3.731 3.631 3.939 3.157
0.0105 -0.15350 7.00000 1.3277283907 2.5225484371    1.328  0.416  3.7649  4.157    0 3.731 3.631 3.939 3.157
0.0105 -0.15350 7.00000 1.3511613607 2.5250532627    1.351  0.487  3.7728  4.125    0 3.551 3.447 3.739 2.991
0.0105 -0.15350 7.00000 1.3725048304 2.5272493362    1.372  0.556  3.7805  4.093    0 3.380 3.272 3.549 2.833
0.0105 -0.15350 7.00000 1.3758370876 2.5275850296    1.376  0.567  3.7817  4.089    0 3.353 3.245 3.520 2.808
0.0105 -0.15350 7.00000 1.3873621225 2.5287322998    1.387  0.604  3.7860  4.072    0 3.259 3.150 3.417 2.723
0.0105 -0.15350 7.00000 1.4058645964 2.5305285454    1.406  0.663  3.7931  4.047    0 3.112 3.001 3.255 2.591
0.0105 -0.15350 7.00000 1.4239785671 2.5322353840    1.424  0.719  3.8006  4.027    0 2.973 2.861 3.101 2.468
0.0105 -0.15350 7.00000 1.4388550520 2.5336003304    1.439  0.763  3.8072  4.014    0 2.862 2.750 2.978 2.371
0.0105 -0.15350 7.00000 1.4546537399 2.5350146294    1.455  0.808  3.8149  4.004    0 2.751 2.638 2.853 2.277
0.0105 -0.15350 7.00000 1.4721195698 2.5365376472    1.472  0.853  3.8245  4.003    0 2.638 2.526 2.724 2.187
0.0105 -0.15350 7.00000 1.4734652042 2.5366532803    1.473  0.856  3.8253  4.003    0 2.629 2.517 2.714 2.180
0.0105 -0.15350 7.00000 1.4906970263 2.5381126404    1.491  0.893  3.8368  4.017    0 2.537 2.426 2.605 2.117
0.0105 -0.15350 7.00000 1.5121562481 2.5398766994    1.512  0.932  3.8535  4.052    0 2.441 2.337 2.489 2.066
0.0105 -0.15350 7.00000 1.5190303326 2.5404298306    1.519  0.937  3.8582  4.068    0 2.428 2.326 2.471 2.066
0.0105 -0.15350 7.00000 1.5202610493 2.5405280590    1.520  0.938  3.8591  4.071    0 2.426 2.324 2.468 2.067
0.0105 -0.15350 7.00000 1.5234864950 2.5407850742    1.523  0.940  3.8614  4.079    0 2.420 2.320 2.460 2.068
0.0105 -0.15350 7.00000 1.5521881580 2.5430181026    1.552  0.938  3.8768  4.150    0 2.426 2.335 2.454 2.120
0.0105 -0.15350 7.00000 1.5684025288 2.5442380905    1.568  0.922  3.8812  4.188    0 2.465 2.378 2.491 2.173
0.0105 -0.15350 7.00000 1.5731885433 2.5445928574    1.573  0.916  3.8821  4.199    0 2.480 2.394 2.506 2.191
0.0105 -0.15350 7.00000 1.5872620344 2.5456211567    1.587  0.896  3.8827  4.226    0 2.531 2.447 2.558 2.244
0.0105 -0.15350 7.00000 1.6016950607 2.5466544628    1.601  0.880  3.8827  4.245    0 2.570 2.487 2.599 2.283
0.0105 -0.15350 7.00000 1.6165436506 2.5476951599    1.616  0.879  3.8840  4.256    0 2.573 2.491 2.601 2.291
0.0105 -0.15350 7.00000 1.6257050037 2.5483264923    1.625  0.878  3.8848  4.262    0 2.576 2.495 2.604 2.296
0.0105 -0.15350 7.00000 1.6447948217 2.5496158600    1.644  0.882  3.8872  4.273    0 2.565 2.486 2.592 2.293
0.0105 -0.15350 7.00000 1.6646850109 2.5509233475    1.664  0.916  3.8951  4.276    0 2.480 2.408 2.502 2.234
0.0105 -0.15350 7.00000 1.6720852852 2.5514006615    1.671  0.929  3.8981  4.277    0 2.448 2.379 2.469 2.213
0.0105 -0.15350 7.00000 1.7069973946 2.5535883904    1.706  0.997  3.9154  4.287    0 2.278 2.231 2.296 2.108
0.0105 -0.15350 7.00000 1.7128262520 2.5539436340    1.712  1.008  3.9186  4.290    0 2.249 2.206 2.267 2.091
0.0105 -0.15350 7.00000 1.7388408184 2.5554959774    1.738  1.061  3.9341  4.305    0 2.117 2.105 2.147 2.026
0.0105 -0.15350 7.00000 1.7609677315 2.5567748547    1.760  1.098  3.9463  4.323    0 2.024 2.045 2.074 1.990
0.0105 -0.15350 7.00000 1.7622275352 2.5568466187    1.761  1.100  3.9470  4.324    0 2.019 2.042 2.070 1.989
0.0105 -0.15350 7.00000 1.7799032927 2.5578403473    1.779  1.118  3.9536  4.336    0 1.975 2.018 2.040 1.976
0.0105 -0.15350 7.00000 1.8084560633 2.5593986511    1.807  1.140  3.9619  4.355    0 1.920 1.991 2.006 1.964
0.0105 -0.15350 7.00000 1.8091089725 2.5594334602    1.808  1.140  3.9621  4.355    0 1.919 1.990 2.005 1.963
0.0105 -0.15350 7.00000 1.8288826942 2.5604789257    1.828  1.156  3.9688  4.371    0 1.879 1.976 1.986 1.959
0.0105 -0.15350 7.00000 1.8572503328 2.5619342327    1.856  1.177  3.9744  4.380    0 1.828 1.946 1.952 1.938
0.0105 -0.15350 7.00000 1.9021391869 2.5641355515    1.901  1.199  3.9821  4.398    0 1.772 1.922 1.922 1.923
0.0105 -0.15350 7.00000 1.9056862593 2.5643043518    1.905  1.201  3.9826  4.399    0 1.766 1.919 1.919 1.921
0.0105 -0.15350 7.00000 1.9201221466 2.5649840832    1.919  1.210  3.9848  4.402    0 1.744 1.905 1.904 1.910
0.0105 -0.15350 7.00000 1.9541223049 2.5665397644    1.954  1.241  3.9910  4.404    0 1.667 1.855 1.849 1.867
0.0105 -0.15350 7.00000 2.0025582314 2.5686511993    2.003  1.284  3.9995  4.406    0 1.561 1.787 1.777 1.809
0.0105 -0.15350 7.00000 2.0509941578 2.5706484318    2.050  1.325  4.0074  4.407    0 1.458 1.722 1.707 1.752
0.0105 -0.15350 7.00000 2.0994303226 2.5725400448    2.098  1.365  4.0153  4.408    0 1.358 1.658 1.639 1.696
0.0105 -0.15350 7.00000 2.1478662491 2.5743339062    2.146  1.404  4.0228  4.409    0 1.260 1.597 1.574 1.641
0.0105 -0.15350 7.00000 2.1963021755 2.5760369301    2.195  1.443  4.0302  4.410    0 1.164 1.537 1.511 1.587
0.0105 -0.15350 7.00000 2.2447381020 2.5776557922    2.243  1.480  4.0372  4.410    0 1.071 1.479 1.450 1.535
0.0105 -0.15350 7.00000 2.3416101933 2.5806636810    2.340  1.551  4.0505  4.410    0 0.893 1.368 1.334 1.435
0.0105 -0.15350 7.00000 2.5353538990 2.5858943462    2.533  1.683  4.0746  4.409    1 0.564 1.164 1.121 1.247
0.0105 -0.15350 7.00000 2.7290978432 2.5902802944    2.728  1.804  4.0963  4.407    0 0.259 0.976 0.925 1.072
0.0105 -0.15350 7.00000 2.9228420258 2.5940043926    2.922  1.917  4.1157  4.402    0 -0.023 0.801 0.743 0.908
0.0105 -0.15350 7.00000 3.1165859699 2.5972011089    3.115  2.022  4.1336  4.396    1 -0.285 0.638 0.575 0.756
0.0105 -0.15350 7.00000 3.3103299141 2.5999712944    3.308  2.120  4.1498  4.389    1 -0.530 0.486 0.418 0.612
0.0105 -0.15350 7.00000 3.5040736198 2.6023921967    3.501  2.212  4.1652  4.383    1 -0.761 0.344 0.271 0.479
0.0105 -0.15350 7.00000 3.6978180408 2.6045238972    3.694  2.299  4.1790  4.375    1 -0.977 0.208 0.131 0.351
0.0105 -0.15350 7.00000 3.8915617466 2.6064131260    3.889  2.381  4.1924  4.369    1 -1.182 0.081 0.001 0.232
0.0105 -0.15350 7.00000 4.0853052139 2.6080977917    4.084  2.458  4.2048  4.362    1 -1.376 -0.040 -0.124 0.118
0.0105 -0.15350 7.00000 4.2790498734 2.6096084118    4.276  2.532  4.2162  4.354    1 -1.560 -0.157 -0.244 0.007
0.0105 -0.15350 7.00000 4.4727931023 2.6109695435    4.469  2.602  4.2272  4.347    1 -1.736 -0.267 -0.358 -0.097
0.0105 -0.15350 7.00000 4.6665372849 2.6122012138    4.663  2.670  4.2379  4.340    1 -1.905 -0.373 -0.467 -0.197
0.0105 -0.15350 7.00000 4.8602814674 2.6133210659    4.858  2.734  4.2479  4.334    1 -2.066 -0.475 -0.572 -0.294
0.0105 -0.15350 7.00000 4.9420294762 2.6137630939    4.940  2.761  4.2519  4.331    1 -2.131 -0.518 -0.615 -0.334
0.0105 -0.15350 7.00000 5.0540246964 2.6143424511    5.052  2.796  4.2573  4.327    1 -2.220 -0.574 -0.673 -0.388
0.0105 -0.15350 7.00000 5.2477688789 2.6152777672    5.247  2.856  4.2665  4.320    1 -2.369 -0.669 -0.771 -0.477
0.0105 -0.15350 7.00000 5.4415130615 2.6161367893    5.442  2.913  4.2750  4.313    1 -2.511 -0.762 -0.867 -0.566
0.0105 -0.15350 7.00000 5.6352572441 2.6169283390    5.636  2.968  4.2832  4.306    1 -2.649 -0.852 -0.959 -0.651
0.0105 -0.15350 7.00000 5.6825609207 2.6171121597    5.683  2.981  4.2852  4.304    1 -2.682 -0.874 -0.981 -0.671
0.0105 -0.15350 7.00000 5.8290014267 2.6176595688    5.829  3.021  4.2912  4.300    1 -2.783 -0.939 -1.048 -0.733
0.0105 -0.15350 7.00000 6.0163383484 2.6183154583    6.016  3.071  4.2987  4.293    1 -2.908 -1.021 -1.133 -0.811
0.0105 -0.15350 7.00000 6.2036762238 2.6189258099    6.203  3.119  4.3057  4.286    1 -3.028 -1.101 -1.214 -0.887
0.0105 -0.15350 7.00000 6.3910136223 2.6194953918    6.390  3.166  4.3126  4.280    1 -3.145 -1.179 -1.294 -0.961
0.0105 -0.15350 7.00000 6.6825795174 2.6203091145    6.679  3.235  4.3226  4.270    1 -3.318 -1.296 -1.413 -1.072
0.0105 -0.15350 7.00000 6.9530267715 2.6209943295    6.947  3.298  4.3316  4.261    1 -3.474 -1.401 -1.521 -1.173
0.0105 -0.15350 7.00000 7.4899783134 2.6221873760    7.484  3.414  4.3480  4.243    1 -3.764 -1.600 -1.724 -1.362
0.0105 -0.15350 7.00000 7.8897142410 2.6229553223    7.883  3.496  4.3594  4.229    1 -3.969 -1.742 -1.870 -1.499
0.0105 -0.15350 7.00000 8.5399141312 2.6240298748    8.525  3.620  4.3761  4.205    1 -4.279 -1.962 -2.094 -1.710
0.0105 -0.15350 7.00000 8.8264017105 2.6244459152    8.809  3.672  4.3830  4.195    1 -4.411 -2.056 -2.189 -1.801
0.0105 -0.15350 7.00000 8.8851242065 2.6245272160    8.867  3.683  4.3844  4.193    1 -4.437 -2.074 -2.208 -1.819
0.0105 -0.15350 7.00000 9.4244565964 2.6252212524    9.403  3.776  4.3960  4.171    1 -4.670 -2.246 -2.383 -1.985
0.0105 -0.15350 7.00000 9.7630901337 2.6256122589    9.740  3.833  4.4029  4.157    1 -4.812 -2.352 -2.491 -2.087
0.0105 -0.15350 7.00000 9.9957799911 2.6258633137    9.971  3.870  4.4073  4.148    1 -4.904 -2.421 -2.561 -2.155
0.0105 -0.15350 7.00000 10.4797630310 2.6263446808   10.451  3.945  4.4158  4.127    1 -5.092 -2.565 -2.707 -2.294
0.0105 -0.15350 7.00000 10.9945859909 2.6268036366   10.961  4.023  4.4242  4.104    1 -5.286 -2.717 -2.861 -2.441
0.0105 -0.15350 7.00000 11.4152736664 2.6271436214   11.378  4.085  4.4305  4.083    1 -5.441 -2.841 -2.987 -2.562
0.0105 -0.15350 7.00000 11.6364660263 2.6273109913   11.597  4.117  4.4335  4.072    1 -5.522 -2.907 -3.053 -2.626
0.0105 -0.15350 7.00000 11.9721765518 2.6275515556   11.924  4.163  4.4376  4.054    1 -5.637 -3.002 -3.150 -2.719
0.0105 -0.15350 7.00000 12.5474042892 2.6279294491   12.484  4.240  4.4437  4.021    1 -5.830 -3.167 -3.317 -2.881
0.0105 -0.15350 7.00000 13.0958356857 2.6282546520   13.015  4.312  4.4486  3.987    1 -6.009 -3.325 -3.476 -3.036
0.0105 -0.15350 7.00000 13.5098419189 2.6284799576   13.416  4.365  4.4514  3.958    1 -6.143 -3.448 -3.600 -3.157
0.0105 -0.15350 7.00000 13.6140127182 2.6285340786   13.517  4.378  4.4520  3.951    1 -6.175 -3.477 -3.629 -3.186
0.0105 -0.15350 7.00000 14.1094818115 2.6287794113   13.998  4.438  4.4540  3.914    1 -6.326 -3.623 -3.776 -3.332
0.0105 -0.15350 7.00000 14.5727510452 2.6289916039   14.446  4.494  4.4549  3.876    1 -6.465 -3.762 -3.915 -3.470
0.0105 -0.15350 7.00000 15.0368642807 2.6291892529   14.894  4.549  4.4548  3.833    1 -6.602 -3.904 -4.057 -3.613
0.0105 -0.15350 7.00000 15.3832178116 2.6293277740   15.228  4.590  4.4536  3.797    1 -6.705 -4.017 -4.170 -3.726
0.0105 -0.15350 7.00000 15.6791181564 2.6294405460   15.507  4.623  4.4521  3.766    1 -6.788 -4.110 -4.263 -3.820
0.0105 -0.15350 7.00000 16.1819305420 2.6296212673   15.978  4.679  4.4479  3.707    1 -6.926 -4.274 -4.426 -3.987
0.0105 -0.15350 7.00000 16.6350955963 2.6297736168   16.401  4.728  4.4422  3.646    1 -7.050 -4.431 -4.581 -4.146
0.0105 -0.15350 7.00000 17.0164356232 2.6298944950   16.754  4.770  4.4348  3.583    1 -7.156 -4.577 -4.726 -4.296
0.0105 -0.15350 7.00000 17.2565937042 2.6299674511   16.979  4.797  4.4292  3.540    1 -7.222 -4.675 -4.822 -4.397
0.0105 -0.15350 7.00000 17.3427371979 2.6299932003   17.058  4.806  4.4271  3.524    1 -7.245 -4.709 -4.856 -4.432
0.0105 -0.15350 7.00000 17.6798210144 2.6300907135   17.370  4.842  4.4177  3.459    1 -7.335 -4.849 -4.994 -4.578
0.0105 -0.15350 7.00000 17.9589900970 2.6301681995   17.628  4.872  4.4074  3.393    1 -7.411 -4.985 -5.126 -4.721
0.0105 -0.15350 7.00000 18.1513423920 2.6302199364   17.805  4.894  4.3992  3.344    1 -7.465 -5.084 -5.224 -4.825
0.0105 -0.15350 7.00000 18.3452033997 2.6302709579   17.982  4.916  4.3909  3.293    1 -7.519 -5.186 -5.323 -4.931
0.0105 -0.15350 7.00000 18.6115493774 2.6303391457   18.223  4.947  4.3828  3.235    1 -7.596 -5.309 -5.444 -5.058
0.0105 -0.15350 7.00000 18.6525821686 2.6303493977   18.259  4.953  4.3861  3.243    1 -7.612 -5.307 -5.444 -5.055
0.0105 -0.15350 7.00000 18.7521762848 2.6303741932   18.347  4.970  4.3984  3.277    1 -7.656 -5.286 -5.426 -5.028
0.0105 -0.15350 7.00000 18.7703895569 2.6303787231   18.364  4.978  4.4077  3.306    1 -7.676 -5.258 -5.399 -4.996
0.0105 -0.15350 7.00000 18.7801036835 2.6303811073   18.373  4.993  4.4211  3.346    1 -7.712 -5.217 -5.362 -4.945
0.0105 -0.15350 7.00000 18.7838764191 2.6303820610   18.376  5.006  4.4312  3.373    1 -7.744 -5.194 -5.342 -4.915
0.0105 -0.15350 7.00000 18.7862987518 2.6303825378   18.378  5.015  4.4386  3.394    1 -7.767 -5.178 -5.328 -4.895
0.0105 -0.15350 7.00000 18.7888793945 2.6303832531   18.381  5.004  4.4312  3.375    2 -7.741 -5.191 -5.339 -4.912
0.0105 -0.15350 7.00000 18.7903995514 2.6303834915   18.382  5.000  4.4229  3.346    2 -7.731 -5.225 -5.371 -4.952
0.0105 -0.15350 7.00000 18.7919464111 2.6303839684   18.384  4.999  4.4093  3.292    2 -7.729 -5.305 -5.446 -5.042
0.0105 -0.15350 7.00000 18.7932033539 2.6303842068   18.385  5.002  4.3958  3.236    2 -7.734 -5.381 -5.520 -5.125
0.0105 -0.15350 7.00000 18.7946052551 2.6303846836   18.386  5.005  4.3784  3.163    2 -7.742 -5.484 -5.618 -5.236
0.0105 -0.15350 7.00000 18.7956409454 2.6303849220   18.387  5.007  4.3642  3.104    2 -7.749 -5.568 -5.699 -5.328
0.0105 -0.15350 7.00000 18.7966213226 2.6303851604   18.387  5.010  4.3496  3.043    2 -7.754 -5.653 -5.780 -5.421
0.0105 -0.15350 7.00000 18.7975540161 2.6303853989   18.388  5.012  4.3347  2.982    2 -7.759 -5.738 -5.862 -5.513
0.0105 -0.15350 7.00000 18.7986602783 2.6303856373   18.389  5.013  4.3155  2.903    2 -7.763 -5.842 -5.961 -5.625
0.0105 -0.15350 7.00000 18.7997074127 2.6303858757   18.389  5.015  4.2959  2.823    2 -7.767 -5.951 -6.065 -5.745
0.0105 -0.15350 7.00000 18.8005065918 2.6303861141   18.390  5.016  4.2799  2.759    2 -7.769 -6.047 -6.155 -5.853
0.0105 -0.15350 7.00000 18.8012657166 2.6303863525   18.390  5.016  4.2636  2.693    2 -7.769 -6.139 -6.243 -5.956
0.0105 -0.15350 7.00000 18.8019943237 2.6303863525   18.391  5.016  4.2471  2.627    2 -7.769 -6.230 -6.329 -6.057
0.0105 -0.15350 7.00000 18.8026905060 2.6303865910   18.391  5.015  4.2300  2.560    2 -7.767 -6.323 -6.417 -6.160
0.0105 -0.15350 7.00000 18.8033504486 2.6303868294   18.392  5.014  4.2127  2.491    2 -7.765 -6.418 -6.506 -6.265
0.0105 -0.15350 7.00000 18.8039855957 2.6303868294   18.392  5.013  4.1947  2.420    2 -7.763 -6.514 -6.597 -6.372
0.0105 -0.15350 7.00000 18.8045864105 2.6303870678   18.393  5.012  4.1766  2.349    2 -7.760 -6.612 -6.689 -6.481
0.0105 -0.15350 7.00000 18.8052997589 2.6303873062   18.393  5.011  4.1533  2.257    2 -7.756 -6.734 -6.802 -6.623
0.0105 -0.15350 7.00000 18.8059749603 2.6303873062   18.393  5.009  4.1294  2.163    2 -7.753 -6.865 -6.925 -6.767
0.0105 -0.15350 7.00000 18.8066062927 2.6303875446   18.394  5.008  4.1052  2.067    2 -7.751 -7.001 -7.054 -6.911
0.0105 -0.15350 7.00000 18.8070869446 2.6303877831   18.394  5.008  4.0856  1.989    2 -7.749 -7.104 -7.151 -7.028
0.0105 -0.15350 7.00000 18.8075428009 2.6303877831   18.395  5.007  4.0659  1.911    2 -7.748 -7.198 -7.234 -7.145
0.0105 -0.15350 7.00000 18.8079776764 2.6303880215   18.394  5.007  4.0460  1.832    2 -7.747 -7.297 -7.325 -7.259
0.0105 -0.15350 7.00000 18.8084926605 2.6303880215   18.394  5.006  4.0212  1.733    2 -7.745 -7.418 -7.438 -7.394
0.0105 -0.15350 7.00000 18.8089752197 2.6303882599   18.393  5.006  3.9968  1.636    2 -7.744 -7.531 -7.543 -7.522
0.0105 -0.15350 7.00000 18.8093452454 2.6303882599   18.393  5.005  3.9768  1.557    2 -7.743 -7.619 -7.625 -7.621
0.0105 -0.15350 7.00000 18.8096923828 2.6303882599   18.393  5.005  3.9578  1.481    2 -7.742 -7.688 -7.680 -7.715
0.0105 -0.15350 7.00000 18.8100280762 2.6303884983   18.392  5.004  3.9389  1.406    2 -7.741 -7.754 -7.736 -7.802
0.0105 -0.15350 7.00000 18.8104209900 2.6303884983   18.392  5.004  3.9167  1.318    2 -7.739 -7.824 -7.792 -7.896
